id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.0537e+07,1.12143e+08,4704,2240,3
1,7.5264e+06,1.16659e+08,4704,1600,0
2,2.40845e+07,1.27196e+08,4704,5120,3
3,7.5264e+06,9.48326e+07,4704,1600,0
4,7.5264e+06,1.00854e+08,4704,1600,0
5,7.5264e+06,1.12143e+08,4704,1600,0
6,1.0537e+07,9.03168e+07,4704,2240,3
7,7.5264e+06,1.00101e+08,4704,1600,0
8,7.5264e+06,1.16659e+08,4704,1600,0
9,7.5264e+06,1.09133e+08,4704,1600,0
10,1.0537e+07,1.16659e+08,4704,2240,3
11,7.5264e+06,9.48326e+07,4704,1600,0
12,7.5264e+06,1.00101e+08,4704,1600,0
13,7.5264e+06,1.09133e+08,4704,1600,0
14,1.12896e+07,1.09133e+08,7056,1600,3
