id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.22534e+07,1.97192e+08,14112,5120,3
1,5.41901e+07,1.82139e+08,7056,7680,3
2,1.0537e+07,1.82139e+08,4704,2240,3
3,9.03168e+06,7.75219e+07,7056,1280,3
4,9.03168e+06,7.75219e+07,7056,1280,3
5,1.0537e+07,1.82139e+08,4704,2240,3
6,1.12896e+07,7.75219e+07,7056,1600,3
7,9.03168e+06,1.65581e+08,7056,1280,3
8,1.65581e+07,1.49775e+08,4704,3520,3
9,9.03168e+06,1.65581e+08,7056,1280,3
10,1.65581e+07,1.52786e+08,4704,3520,3
11,7.5264e+06,1.49775e+08,4704,1600,0
12,7.5264e+06,1.49775e+08,4704,1600,0
