id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,2.51382e+08,4704,1600,0
1,7.5264e+06,2.79982e+08,4704,1600,0
2,7.5264e+06,2.48371e+08,4704,1600,0
3,7.5264e+06,2.40845e+08,4704,1600,0
4,7.5264e+06,2.46866e+08,4704,1600,0
5,7.5264e+06,2.54392e+08,4704,1600,0
6,1.12896e+07,3.05572e+08,7056,1600,3
7,9.03168e+06,2.7095e+08,7056,1280,0
8,9.03168e+06,2.95035e+08,7056,1280,0
9,9.03168e+06,2.54392e+08,7056,1280,0
10,9.03168e+06,3.04067e+08,7056,1280,0
11,1.12896e+07,2.79982e+08,7056,1600,3
12,7.5264e+06,2.60413e+08,4704,1600,0
13,9.03168e+06,3.04067e+08,7056,1280,0
14,7.5264e+06,2.51382e+08,4704,1600,0
15,9.03168e+06,2.90519e+08,7056,1280,0
16,9.03168e+06,2.79982e+08,7056,1280,0
17,7.5264e+06,2.51382e+08,4704,1600,0
18,7.5264e+06,2.54392e+08,4704,1600,0
19,7.5264e+06,2.54392e+08,4704,1600,0
20,7.5264e+06,2.40845e+08,4704,1600,0
21,7.5264e+06,2.54392e+08,4704,1600,0
22,7.5264e+06,2.40845e+08,4704,1600,0
23,7.5264e+06,2.55898e+08,4704,1600,0
24,7.5264e+06,2.40845e+08,4704,1600,0
25,9.03168e+06,2.95035e+08,7056,1280,0
26,7.5264e+06,2.4235e+08,4704,1600,0
27,7.5264e+06,2.67187e+08,4704,1600,0
28,7.5264e+06,2.54392e+08,4704,1600,0
29,7.5264e+06,2.40845e+08,4704,1600,0
30,7.5264e+06,2.46866e+08,4704,1600,0
31,7.5264e+06,2.40845e+08,4704,1600,0
32,9.03168e+06,2.72456e+08,7056,1280,0
33,9.03168e+06,2.70198e+08,7056,1280,0
34,7.5264e+06,2.48371e+08,4704,1600,0
35,9.03168e+06,2.76972e+08,7056,1280,0
36,9.03168e+06,2.86003e+08,7056,1280,0
37,7.5264e+06,2.54392e+08,4704,1600,0
38,7.5264e+06,2.48371e+08,4704,1600,0
39,7.5264e+06,2.79982e+08,4704,1600,0
40,7.5264e+06,2.78477e+08,4704,1600,0
41,7.5264e+06,2.40845e+08,4704,1600,0
42,7.5264e+06,2.4235e+08,4704,1600,0
43,7.5264e+06,2.55898e+08,4704,1600,0
44,7.5264e+06,2.79982e+08,4704,1600,0
45,7.5264e+06,2.46866e+08,4704,1600,0
46,7.5264e+06,2.46866e+08,4704,1600,0
47,7.5264e+06,2.51382e+08,4704,1600,0
48,7.5264e+06,2.48371e+08,4704,1600,0
49,7.5264e+06,2.54392e+08,4704,1600,0
50,7.5264e+06,2.79982e+08,4704,1600,0
51,9.03168e+06,2.89014e+08,7056,1280,0
52,7.5264e+06,2.40845e+08,4704,1600,0
53,9.03168e+06,3.01809e+08,7056,1280,0
54,7.5264e+06,2.51382e+08,4704,1600,0
55,7.5264e+06,2.54392e+08,4704,1600,0
