id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,1.01574e+09,1.57955e+09,31584,32160,1
1,6.02112e+06,2.70141e+09,4704,1280,0
2,1.01574e+09,1.57955e+09,31584,32160,1
3,6.02112e+06,3.71715e+09,4704,1280,0
4,5.26176e+08,1.57804e+09,22680,23200,1
5,5.26176e+08,1.59535e+09,22680,23200,1
6,1.20422e+07,5.25907e+09,4704,2560,3
7,5.26176e+08,1.59535e+09,22680,23200,1
8,6.02112e+06,2.70141e+09,4704,1280,0
9,1.01574e+09,2.64271e+09,31584,32160,1
10,7.5264e+06,2.09019e+09,4704,1600,0
11,1.01574e+09,3.1985e+09,31584,32160,1
12,7.5264e+06,2.09019e+09,4704,1600,0
13,6.02112e+06,3.71715e+09,4704,1280,0
14,1.01574e+09,3.1985e+09,31584,32160,1
15,1.01574e+09,2.64271e+09,31584,32160,1
16,1.20422e+07,8.34291e+09,4704,2560,3
17,2.40845e+07,4.22177e+09,4704,5120,3
18,1.20422e+07,5.27412e+09,4704,2560,3
19,2.9353e+07,5.25907e+09,7056,4160,3
20,2.25792e+07,2.17524e+09,4704,4800,3
21,7.5264e+06,2.25792e+07,4704,1600,3
22,7.5264e+06,4.20672e+09,4704,1600,3
23,5.26176e+08,1.57804e+09,22680,23200,1
