id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.03213e+07,1.81386e+08,7056,2880,3
1,1.35475e+07,1.81386e+08,7056,1920,0
2,1.35475e+07,1.81386e+08,7056,1920,0
3,1.65581e+07,2.04449e+08,4704,3520,3
4,1.65581e+07,2.04449e+08,4704,3520,3
5,1.35475e+07,1.81386e+08,4704,2880,0
6,1.35475e+07,1.81386e+08,7056,1920,0
7,1.65581e+07,2.04449e+08,4704,3520,3
8,1.15315e+07,8.92954e+07,6552,1760,2
9,1.35475e+07,1.81386e+08,4704,2880,0
10,1.35475e+07,1.81386e+08,4704,2880,0
11,1.35475e+07,1.81386e+08,4704,2880,0
12,1.15315e+07,8.92954e+07,6552,1760,2
13,1.65581e+07,2.04449e+08,4704,3520,3
