id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,6.02112e+06,2.7095e+07,4704,1280,3
1,7.75864e+08,8.46612e+08,27552,28160,1
2,6.02112e+06,8.46612e+08,4704,1280,0
3,7.5264e+06,5.87059e+07,4704,1600,3
4,6.02112e+06,8.46612e+08,4704,1280,0
5,6.02112e+06,8.3457e+08,4704,1280,3
6,7.5264e+06,8.27904e+07,4704,1600,3
7,1.35475e+07,8.73708e+08,4704,2880,3
8,1.20422e+07,8.43602e+08,4704,2560,0
9,7.5264e+06,8.3457e+08,4704,1600,3
10,1.20422e+07,8.27904e+07,4704,2560,0
11,6.02112e+06,6.02112e+07,4704,1280,3
12,1.20422e+07,8.27904e+07,4704,2560,0
13,6.02112e+06,8.3457e+08,4704,1280,3
14,1.20422e+07,8.12851e+07,4704,2560,0
15,1.35475e+07,8.46612e+08,4704,2880,3
