id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,7.5264e+06,2.41597e+08,4704,1600,0
1,1.0537e+07,1.56549e+08,4704,2240,0
2,1.12896e+07,1.49023e+08,7056,1600,0
3,1.12896e+07,1.67839e+08,7056,1600,0
4,7.5264e+06,1.56549e+08,4704,1600,1
5,9.03168e+06,1.56549e+08,7056,1280,0
6,2.48371e+07,1.24938e+08,7056,3520,3
7,1.58054e+07,1.71602e+08,7056,2240,3
8,1.35475e+07,1.35475e+08,4704,2880,3
9,1.12896e+07,1.71602e+08,7056,1600,0
10,1.50528e+07,1.81386e+08,9408,1600,0
11,1.50528e+07,1.65581e+08,9408,1600,0
12,9.03168e+06,1.56549e+08,7056,1280,1
13,1.58054e+07,1.56549e+08,7056,2240,3
14,7.5264e+06,1.26444e+08,4704,1600,3
15,9.03168e+06,1.88913e+08,7056,1280,0
16,9.03168e+06,1.70097e+08,7056,1280,0
17,2.9353e+07,2.1676e+08,7056,4160,3
18,1.12896e+07,1.82892e+08,7056,1600,0
19,1.35475e+07,1.54291e+08,4704,2880,0
20,1.65581e+07,1.54291e+08,4704,3520,3
