id,area,sum_of_area_of_neighbor_device,height,width,device_type
0,2.63424e+07,5.81791e+08,11760,2240,3
1,1.00854e+08,7.42103e+08,4704,21440,3
2,6.09638e+07,7.42103e+08,7056,8640,0
3,7.90272e+07,7.21029e+08,7056,11200,3
4,4.29005e+07,7.6694e+08,7056,6080,0
5,4.29005e+07,7.05976e+08,7056,6080,0
6,7.45114e+07,6.63076e+08,21168,3520,3
7,4.29005e+07,6.63076e+08,7056,6080,0
8,2.63424e+07,8.09088e+08,11760,2240,0
9,4.29005e+07,6.67592e+08,7056,6080,0
10,4.29005e+07,7.21029e+08,7056,6080,0
11,6.09638e+07,7.85004e+08,7056,8640,0
12,1.28701e+08,5.84049e+08,21168,6080,3
13,5.79533e+07,8.64031e+08,16464,3520,0
14,2.86003e+07,7.39845e+08,4704,6080,0
15,7.67693e+07,6.10391e+08,4704,16320,3
16,3.38688e+07,6.63076e+08,21168,1600,0
17,3.38688e+07,6.63076e+08,21168,1600,1
18,2.86003e+07,1.07251e+09,4704,6080,0
19,1.58054e+08,9.43811e+08,14112,11200,3
20,2.86003e+07,6.63076e+08,4704,6080,1
